,cellid,modelname,state_sig,state_chan,MI,isolation,r,r_se,d,g,state_chan_alt
102,lim045a-18-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-6.311238265547839e-05,73.1,0.5433596769382483,0.013911993933399475,0.0036716462761770706,-0.01677217656326747,PASSIVE_1
103,lim045a-05-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,75.2,0.45366027207839404,0.0158312362059174,0.7239436101580501,1.0109730771745016,baseline
104,lim045a-05-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.0003561847894318708,75.2,0.45366027207839404,0.0158312362059174,0.003061344054778073,0.022350840233661667,ACTIVE_1
105,lim045a-05-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.00014651148025417713,75.2,0.45366027207839404,0.0158312362059174,-0.030467073205148715,-0.16640502900012913,PASSIVE_1
106,lim045a-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,85.1,0.7811637064409469,0.009468047323011914,1.9816843632037908,0.9967079333625675,baseline
107,lim045a-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,-0.001412451805496231,85.1,0.7811637064409469,0.009468047323011914,-0.007351851123254599,0.007985778266113925,ACTIVE_1
108,lim045a-09-1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,6.636286243412826e-05,85.1,0.7811637064409469,0.009468047323011914,0.039054697203069914,-0.019383878133697623,PASSIVE_1
109,ele089b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,90.5,0.5395866904834253,0.016236869845913333,0.5011188922175511,1.0037160803204386,baseline
110,ele089b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,ACTIVE_1,0.0661265561041124,90.5,0.5395866904834253,0.016236869845913333,-0.0063706903268795035,-0.12416062611887765,ACTIVE_1
111,ele089b-d1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,PASSIVE_1,-0.0002270988260097528,90.5,0.5395866904834253,0.016236869845913333,0.014099366795982374,-0.02311646862586002,PASSIVE_1
112,ele090b-c1,psth.fs20-ld-st.fil0-ref-psthfr.s_stategain.S_jk.nf20-basic,st.fil0,baseline,,78.7,0.42138798623350227,0.014316878743479861,0.5844137975890246,0.9508117435787764,baseline
